environment,sf,variant,snr_db,rx_dbm,margin_db,noise_dbm,pathloss_db,payload_bytes_config,payload_bytes_effective,g2g_overhead_bytes,phy_payload_bytes_frag_avg,pk_fragments,ct_fragments,fragment_gap_ms,n_fragments_exchange,ok_frags,fail_frags,per_observed,tx_airtime_ms_total,airtime_ms_frag_avg,exchange_latency_s,energy_j_exchange,energy_j_exchange_tx,energy_j_exchange_rx,airtime_energy_tx,airtime_energy_rx,energy_per_fragment_tx,energy_per_fragment_rx,lambda_eff,is_on,attempts_total,attempts_on,attempts_off,attempts_off_fraction,lambda_eff_attempt_avg,per_fragment_avg,per_collision_sim_avg,per_collision_th_avg,per_channel_avg,per_total_avg,pacing_mode,sf_aware_pacing_threshold,retry_margin_db,rx_duty_cycle_enabled,rx_window_ms,rx_idle_ms,ack_batch_size,data_frames_tx,ack_frames_tx,frames_tx_total,ack_airtime_ms,ack_logical_failures,lost_ack_sleep,lost_ack_channel,ack_batch_retx_rounds,ack_per_channel_avg,ack_per_collision_avg,ack_per_total_avg,lost_rx_sleep_data,lost_rx_sleep_ack,per_exchange_fail,retransmissions_count
indoor,7,main_stochastic,-3,-120.031,4.5,-117.031,0,20,20,1,21,6,9,194.141,15,15,0,0,1564.67,56.576,3.50264,0.976132,0.625869,0.350264,0.625869,0.350264,0.0417246,0.0233509,2,1,16,16,0,0,2,0.0541741,0.00376507,0.00376507,0.0474259,0.0541741,stochastic,7,1,1,120,120,1,16,16,32,659.456,1,0,1,1,0.0474259,0.00257268,0.0498765,0,0,0,0
indoor,7,main_stochastic,-3,-120.031,4.5,-117.031,0,20,20,1,21,6,9,87.4485,15,15,0,0,1914.62,56.576,4.40258,1.20611,0.76585,0.440258,0.76585,0.440258,0.0510566,0.0293505,2,1,20,20,0,0,2,0.0643318,0.00447102,0.00447102,0.0474259,0.0643318,stochastic,7,1,1,120,120,1,20,19,39,783.104,4,0,4,4,0.0474259,0.00257268,0.0498765,0,0,0,1
indoor,7,main_stochastic,-3,-120.031,4.5,-117.031,0,20,20,1,21,6,9,21.9577,15,15,0,0,1466.88,56.576,3.65911,0.952663,0.586752,0.365911,0.586752,0.365911,0.0391168,0.0243941,2,1,15,15,0,0,2,0.0507882,0.00352976,0.00352976,0.0474259,0.0507882,stochastic,7,1,1,120,120,1,15,15,30,618.24,0,0,0,0,0.0474259,0.00257268,0.0498765,0,0,0,0
indoor,7,main_stochastic,-3,-120.031,4.5,-117.031,0,20,20,1,21,6,9,204.192,15,15,0,0,1466.88,56.576,3.57759,0.944511,0.586752,0.357759,0.586752,0.357759,0.0391168,0.0238506,2,1,15,15,0,0,2,0.0507882,0.00352976,0.00352976,0.0474259,0.0507882,stochastic,7,1,1,120,120,1,15,15,30,618.24,0,0,0,0,0.0474259,0.00257268,0.0498765,0,0,0,0
indoor,7,main_stochastic,-3,-120.031,4.5,-117.031,0,20,20,1,21,6,9,37.5942,15,15,0,0,1564.67,56.576,3.47977,0.973846,0.625869,0.347977,0.625869,0.347977,0.0417246,0.0231985,2,1,16,16,0,0,2,0.0541741,0.00376507,0.00376507,0.0474259,0.0541741,stochastic,7,1,1,120,120,1,16,16,32,659.456,1,0,1,1,0.0474259,0.00257268,0.0498765,0,0,0,0
indoor,7,main_stochastic,-3,-120.031,4.5,-117.031,0,20,20,1,21,6,9,248.251,15,15,0,0,1466.88,56.576,3.6504,0.951792,0.586752,0.36504,0.586752,0.36504,0.0391168,0.024336,2,1,15,15,0,0,2,0.0507882,0.00352976,0.00352976,0.0474259,0.0507882,stochastic,7,1,1,120,120,1,15,15,30,618.24,0,0,0,0,0.0474259,0.00257268,0.0498765,0,0,0,0
indoor,7,main_stochastic,-3,-120.031,4.5,-117.031,0,20,20,1,21,6,9,180.824,15,15,0,0,1564.67,56.576,4.01411,1.02728,0.625869,0.401411,0.625869,0.401411,0.0417246,0.0267608,2,1,16,16,0,0,2,0.0541741,0.00376507,0.00376507,0.0474259,0.0541741,stochastic,7,1,1,120,120,1,16,16,32,659.456,1,0,1,1,0.0474259,0.00257268,0.0498765,0,0,0,0
indoor,7,main_stochastic,-3,-120.031,4.5,-117.031,0,20,20,1,21,6,9,44.0501,15,15,0,0,1466.88,56.576,3.4169,0.928442,0.586752,0.34169,0.586752,0.34169,0.0391168,0.0227793,2,1,15,15,0,0,2,0.0507882,0.00352976,0.00352976,0.0474259,0.0507882,stochastic,7,1,1,120,120,1,15,15,30,618.24,0,0,0,0,0.0474259,0.00257268,0.0498765,0,0,0,0
indoor,7,main_stochastic,-3,-120.031,4.5,-117.031,0,20,20,1,21,6,9,185.297,15,15,0,0,1466.88,56.576,3.39541,0.926293,0.586752,0.339541,0.586752,0.339541,0.0391168,0.0226361,2,1,15,15,0,0,2,0.0507882,0.00352976,0.00352976,0.0474259,0.0507882,stochastic,7,1,1,120,120,1,15,15,30,618.24,0,0,0,0,0.0474259,0.00257268,0.0498765,0,0,0,0
indoor,7,main_stochastic,-3,-120.031,4.5,-117.031,0,20,20,1,21,6,9,26.6715,15,15,0,0,1564.67,56.576,3.41631,0.9675,0.625869,0.341631,0.625869,0.341631,0.0417246,0.0227754,2,1,16,16,0,0,2,0.0541741,0.00376507,0.00376507,0.0474259,0.0541741,stochastic,7,1,1,120,120,1,16,16,32,659.456,1,0,1,1,0.0474259,0.00257268,0.0498765,0,0,0,0
